Vehicle_Model,Mileage,Maintenance_History,Vehicle_Age,Fuel_Type,Engine_Size,Service_History,Accident_History,Fuel_Efficiency,Battery_Status
Bus,35555,Poor,7,Electric,2500,7,1,18.30119741,Weak
Motorcycle,63893,Good,9,Petrol,800,7,2,19.26069039,Weak
Truck,50317,Poor,10,Electric,2000,7,3,14.29603167,New
Truck,62014,Average,6,Electric,2000,5,3,11.80643582,Good
Car,36181,Poor,2,Electric,1500,10,2,15.66869575,New
Car,55819,Average,4,Electric,1500,1,1,19.61222007,New
Car,34220,Good,6,Electric,1500,1,0,19.1268082,Weak
Van,52404,Good,2,Petrol,2500,8,2,17.87091413,Weak
Bus,67313,Average,2,Electric,1500,6,3,18.87570124,Weak
Truck,65736,Good,9,Diesel,1000,9,2,15.935669,New
Car,77745,Good,8,Petrol,1000,3,0,13.75382884,Weak
Motorcycle,31664,Poor,2,Diesel,2500,6,3,11.16348269,Good
SUV,70594,Poor,1,Diesel,800,7,3,14.32662389,New
Truck,64060,Poor,6,Electric,1500,2,0,18.93228514,New
SUV,30236,Average,1,Petrol,2500,1,2,17.97927821,New
Motorcycle,30696,Poor,7,Petrol,1000,2,0,14.95776122,New
SUV,75079,Good,2,Electric,1000,6,0,10.13741962,New
Truck,36807,Good,3,Diesel,1500,4,3,13.73420755,Good
Truck,33665,Poor,6,Diesel,1500,3,3,18.15210022,Weak
Truck,63512,Average,1,Electric,1000,5,2,11.54846283,New
Van,57024,Poor,7,Petrol,2500,9,1,12.82474413,Good
Car,48432,Good,7,Diesel,2000,4,0,12.0520368,Good
Motorcycle,37142,Poor,1,Electric,2500,6,1,16.82386228,New
Van,68839,Good,2,Diesel,2000,7,3,18.6220926,New
Bus,64435,Poor,2,Diesel,1000,7,2,16.22010029,Good
Bus,40681,Good,2,Electric,1000,2,1,14.76513931,Weak
Motorcycle,57505,Good,3,Petrol,2500,4,3,17.4766611,Good
Van,74873,Good,6,Electric,800,10,1,17.67518554,Good
Car,34903,Average,10,Diesel,1000,8,2,12.08125059,Weak
Truck,46857,Average,7,Diesel,2500,8,1,15.39762012,New
Motorcycle,61578,Poor,8,Petrol,2000,6,2,18.39046233,Good
Motorcycle,39779,Good,4,Petrol,2000,6,1,12.38678988,New
Car,36558,Average,7,Diesel,2000,8,2,19.62315259,Weak
Bus,52924,Average,3,Diesel,2500,8,3,15.32291905,New
Bus,45112,Poor,7,Electric,1000,8,3,11.06506709,Good
Car,61397,Good,1,Diesel,1500,9,1,19.18858241,Weak
Bus,33835,Poor,3,Electric,2500,10,3,15.73233858,New
Car,58460,Poor,6,Petrol,2500,10,0,12.69422237,Good
SUV,60106,Average,3,Diesel,2500,7,1,16.50217236,Weak
Truck,40159,Average,8,Diesel,1500,5,2,19.83713655,New
SUV,42401,Average,5,Diesel,2000,1,2,10.50264207,New
Car,36542,Average,5,Petrol,2000,3,1,18.46027756,Weak
Van,34295,Poor,7,Electric,1000,2,2,13.02833916,New
Bus,72093,Good,6,Electric,2500,2,2,12.51206763,Weak
SUV,70504,Good,2,Petrol,1500,7,3,18.3195865,Weak
Van,40227,Poor,9,Electric,1000,1,1,13.09096693,New
Truck,53021,Average,2,Electric,800,1,1,11.90359286,Weak
Truck,38526,Good,10,Electric,1000,3,0,16.71110138,New
Van,51040,Average,1,Diesel,1000,7,1,15.31494841,Weak
Motorcycle,59949,Average,2,Electric,1000,9,2,14.79222341,Weak
Car,79618,Poor,5,Petrol,1500,4,0,18.3939337,New
Bus,73090,Poor,10,Electric,1000,2,2,13.01021064,New
Van,71689,Good,1,Petrol,2500,1,0,10.84249761,Weak
Car,52028,Good,4,Petrol,2000,4,3,15.71878428,Good
Truck,31183,Good,1,Petrol,800,7,0,17.48137813,Weak
Motorcycle,43261,Poor,3,Electric,1000,3,3,10.06513538,New
SUV,77992,Good,9,Diesel,1500,9,1,14.74788681,Weak
Van,71338,Poor,8,Petrol,2500,3,2,15.19657211,Good
Van,45734,Average,7,Electric,2000,7,2,10.53287406,New
SUV,68589,Average,8,Diesel,800,3,1,18.19560966,Good
Van,47362,Good,7,Petrol,800,1,3,15.93518347,Weak
Bus,60809,Average,7,Petrol,2000,6,0,10.57500437,Good
Motorcycle,30177,Poor,7,Diesel,800,2,3,19.22320792,Good
Motorcycle,48730,Good,5,Petrol,2000,9,2,10.26428835,New
Van,61289,Poor,10,Petrol,1500,6,2,16.69766748,Good
Car,53529,Poor,3,Diesel,800,2,3,18.52309608,New
Truck,48263,Average,9,Diesel,2500,5,1,11.50626439,Good
Motorcycle,40553,Average,4,Petrol,1000,3,3,12.4326504,Good
SUV,49695,Poor,6,Diesel,1500,6,2,16.43280717,New
Car,56937,Poor,10,Diesel,1000,2,1,17.57302956,New
Truck,53936,Average,9,Electric,1000,5,0,13.28313137,Good
Bus,55361,Good,6,Petrol,1000,3,2,19.63674344,New
Bus,31645,Average,1,Petrol,800,5,0,10.72879354,Weak
Car,76219,Good,1,Diesel,800,7,2,11.7487623,New
Bus,77783,Good,7,Electric,2500,8,3,14.59575067,Good
SUV,71734,Average,3,Diesel,1500,1,2,18.63624003,New
Truck,42929,Good,7,Petrol,2000,7,0,14.53901144,Good
Bus,36482,Poor,4,Petrol,2500,2,1,16.19034685,Good
Truck,60393,Poor,2,Electric,2000,2,0,15.36949463,Good
SUV,63943,Poor,10,Diesel,1500,8,3,11.12831706,Good
Bus,65599,Good,7,Electric,2500,10,0,13.95322066,Good
Van,60612,Average,5,Diesel,2000,6,1,13.38134407,New
Truck,45419,Poor,10,Electric,2500,8,3,18.75567301,Weak
SUV,38997,Good,5,Petrol,1500,3,3,14.20303869,Good
Van,33284,Good,2,Petrol,2000,8,0,10.16312226,Good
Van,67099,Poor,2,Petrol,800,1,3,16.30346137,Good
Car,67456,Average,1,Petrol,2500,5,3,14.81387868,Weak
Truck,65312,Average,8,Electric,1000,9,3,15.5130553,Good
Motorcycle,51009,Poor,9,Petrol,2000,6,1,18.83085473,Weak
Van,72618,Good,2,Electric,1500,5,3,16.43250546,New
Van,67980,Good,8,Electric,1500,4,3,13.73944677,Weak
Truck,71241,Good,4,Electric,800,7,3,15.97589601,New
Car,63603,Poor,8,Electric,1500,5,0,17.28779636,Good
Bus,76131,Poor,7,Diesel,1000,6,2,11.97214393,Good
Truck,72929,Average,8,Electric,2500,10,3,11.18200354,Good
Bus,67366,Poor,1,Diesel,2000,8,2,17.62085378,Good
Truck,76295,Poor,7,Electric,1500,1,2,14.25984663,Weak
Van,40866,Poor,6,Diesel,2500,7,1,13.48720843,Weak
Van,44519,Poor,9,Petrol,1500,7,0,11.81891424,Good
Truck,34218,Good,5,Diesel,2500,3,1,10.00141692,Good
Bus,68336,Good,9,Diesel,1000,5,0,15.81686224,New
Car,57854,Average,10,Petrol,1000,7,1,15.92402365,New
Bus,49644,Good,10,Diesel,2500,4,3,17.53382933,New
Van,61389,Good,6,Petrol,800,9,2,12.44403959,Weak
Car,38739,Poor,1,Electric,2000,2,2,16.1717938,Good
Truck,53288,Average,8,Diesel,1000,10,2,19.69580577,Good
Motorcycle,78549,Good,6,Petrol,1500,6,2,14.28615599,Weak
Motorcycle,52241,Good,9,Petrol,1000,2,0,10.51323977,Weak
Truck,49976,Poor,5,Electric,1000,3,2,13.02812921,Weak
Motorcycle,51536,Good,3,Diesel,2500,6,0,19.82578589,Good
Van,68577,Poor,1,Electric,1000,6,2,11.09994851,New
Van,45526,Good,7,Diesel,1500,3,0,17.39116622,Good
Car,63308,Average,10,Petrol,1500,5,3,13.70640219,Good
Bus,47891,Average,6,Petrol,2500,5,0,16.69022797,Good
Car,53770,Poor,8,Diesel,1000,10,0,19.32138087,New
Van,34757,Poor,2,Diesel,1500,1,0,11.3760255,New
Van,77726,Poor,10,Electric,2500,7,1,11.95978562,Weak
Bus,39380,Poor,4,Petrol,800,1,2,10.71822301,New
Van,66086,Average,8,Petrol,800,2,1,16.77293672,New
Bus,36627,Average,8,Electric,2000,1,1,12.28758261,Good
Car,52752,Good,4,Electric,1500,9,0,15.63015309,Weak
SUV,50258,Average,3,Electric,1000,8,3,18.3200246,Good
Car,41064,Poor,10,Diesel,2000,5,0,16.5494889,Good
Car,42661,Poor,5,Electric,1500,1,0,12.45832604,Weak
Truck,52466,Average,1,Petrol,1000,5,2,17.4761416,Weak
Van,78986,Average,10,Petrol,2500,6,2,12.92867163,Weak
Truck,69628,Average,5,Electric,1000,7,0,13.93796134,Good
Motorcycle,55067,Good,3,Petrol,800,1,0,17.34432963,Weak
Motorcycle,33989,Average,9,Diesel,2000,6,2,11.34567138,Weak
SUV,76441,Good,10,Electric,2000,3,1,10.75906575,Weak
Van,55599,Poor,6,Electric,1000,2,3,19.92043796,Weak
Motorcycle,77846,Good,8,Electric,800,9,3,11.68761878,Good
SUV,49673,Average,4,Petrol,2000,8,1,12.99372584,Weak
Truck,74338,Good,3,Electric,2500,9,3,14.07748554,Good
Van,79109,Good,5,Electric,1000,8,1,16.66134083,New
Bus,33484,Poor,2,Electric,800,3,1,14.66141428,Weak
Van,52505,Average,1,Petrol,2000,5,1,14.08700192,Weak
Truck,30358,Good,8,Electric,1500,3,2,16.89574297,Weak
Car,71521,Poor,2,Petrol,1500,8,0,14.02511152,New
Car,55062,Average,1,Petrol,1500,1,3,13.96719985,Good
Bus,44854,Good,10,Diesel,2500,10,0,12.86670005,Weak
Car,36683,Good,4,Electric,800,6,1,17.56979246,Good
Motorcycle,30224,Poor,8,Petrol,2500,2,3,19.59531235,New
Car,72449,Poor,4,Petrol,2000,4,1,13.63855709,Weak
Truck,54046,Good,9,Diesel,1500,8,0,18.23746691,New
Truck,35930,Good,10,Electric,2000,3,2,12.10675088,Weak
Bus,67065,Average,5,Diesel,800,8,1,11.70648586,Good
Bus,34628,Good,9,Diesel,2000,3,2,18.17809902,Weak
Car,40673,Good,5,Petrol,800,2,2,17.24718657,Good
Motorcycle,36456,Average,2,Petrol,1500,2,2,18.50267027,New
Car,61967,Good,3,Petrol,1500,6,0,16.89221108,New
Truck,58301,Poor,4,Diesel,800,5,3,12.93566823,Good
Motorcycle,46623,Average,1,Diesel,800,9,2,16.5740283,Good
Motorcycle,78841,Poor,9,Petrol,1000,1,0,18.76269646,Weak
Bus,66600,Good,4,Petrol,2500,10,0,19.4753153,Weak
SUV,49495,Good,7,Diesel,800,9,3,18.60574562,New
Car,69126,Average,3,Petrol,1000,5,3,17.93517197,New
SUV,44424,Average,6,Electric,800,3,3,12.60255625,Weak
Truck,43103,Good,1,Petrol,2000,4,2,11.83058601,New
Motorcycle,68002,Good,10,Diesel,1000,5,1,14.95166016,New
Truck,61777,Good,6,Electric,2000,10,0,11.49800457,Good
Car,37296,Average,2,Diesel,800,10,2,18.96750176,Weak
Car,41218,Good,2,Electric,800,2,2,13.67960537,Good
Car,39910,Average,1,Diesel,1500,9,3,14.49054817,New
SUV,34065,Average,2,Petrol,2500,7,3,11.43066545,New
SUV,40954,Good,8,Electric,1500,7,0,12.78246342,Good
Van,33379,Average,3,Petrol,1000,6,2,14.31651277,Good
Truck,71686,Poor,7,Diesel,2000,10,2,14.65163024,Good
Car,75018,Poor,8,Electric,2000,3,3,11.82503614,Good
Car,78809,Poor,7,Petrol,1000,4,0,11.18709236,Weak
Truck,48428,Good,7,Electric,2000,7,1,13.1666537,Good
Motorcycle,75812,Average,4,Diesel,2500,7,3,15.8275274,New
Van,45314,Average,8,Diesel,1500,10,1,12.86152087,Weak
Truck,33368,Good,7,Diesel,2000,10,0,10.4270739,Weak
Truck,67138,Poor,4,Diesel,800,1,1,10.61333491,Weak
Truck,60201,Poor,8,Diesel,2500,2,1,18.05644741,New
Bus,44661,Poor,10,Diesel,2000,5,0,18.06888926,New
SUV,32745,Poor,9,Diesel,2000,10,2,14.98195854,New
SUV,50820,Good,5,Electric,800,6,1,10.7736451,New
Van,64470,Good,9,Diesel,800,5,2,12.79190937,Weak
SUV,32228,Poor,5,Diesel,1000,7,2,13.487455,Weak
Truck,61753,Poor,6,Diesel,2000,9,0,11.30915454,New
SUV,53157,Good,9,Diesel,1000,5,0,17.21070699,New
Truck,65879,Good,3,Electric,800,5,2,11.22954602,Good
Truck,53593,Average,9,Electric,800,10,2,16.93766036,New
SUV,77657,Good,6,Diesel,1000,6,3,13.58176918,New
Motorcycle,47251,Good,5,Diesel,1000,9,0,16.30446055,New
Van,57613,Good,3,Diesel,2000,7,1,19.86918942,Good
SUV,37759,Good,8,Diesel,2000,8,0,17.75392633,Weak
Bus,37318,Poor,8,Electric,800,6,1,12.50256135,New
Car,47931,Good,6,Diesel,2500,9,2,12.04879043,Weak
Car,31627,Good,10,Diesel,1500,7,1,19.31622979,New
Motorcycle,30052,Poor,3,Electric,800,2,3,19.32651904,New
SUV,34925,Average,3,Diesel,800,8,2,13.55496573,Good
Car,76609,Poor,7,Petrol,800,4,0,10.00997604,New
Motorcycle,31753,Poor,9,Diesel,1000,2,3,12.17815634,New
Truck,31602,Poor,8,Electric,2500,8,2,15.70181014,Weak
SUV,41072,Average,4,Diesel,1500,9,0,13.02810438,Good
Bus,42906,Poor,6,Diesel,2000,7,1,15.41862139,Weak
SUV,77652,Poor,9,Diesel,2000,5,3,16.64237437,New
Van,74094,Good,10,Petrol,2000,8,0,14.04473801,Good
Car,64040,Poor,4,Diesel,2000,8,2,10.09683211,New
SUV,71281,Poor,7,Electric,800,7,2,13.23391068,Good
Truck,67620,Good,1,Petrol,2000,6,0,14.63504287,Weak
Truck,48331,Good,8,Petrol,800,1,3,13.95182431,New
Van,46270,Good,3,Electric,2000,8,2,14.3589867,Good
Van,43886,Good,2,Electric,2000,3,2,14.39806566,Good
Truck,72796,Poor,8,Diesel,2500,5,1,12.69284337,Good
Motorcycle,70545,Poor,5,Electric,2500,5,2,19.02639415,Good
SUV,42866,Good,6,Electric,800,3,1,14.18655396,Good
SUV,32703,Average,8,Electric,800,6,3,12.34070178,Weak
Motorcycle,53852,Good,1,Electric,2000,2,1,14.56234769,Good
SUV,71286,Good,9,Electric,2500,2,0,14.05842416,New
Motorcycle,72418,Poor,5,Diesel,1500,10,2,18.97391929,Weak
SUV,67723,Good,9,Petrol,1500,10,2,12.70994427,Good
Van,32897,Good,3,Petrol,2500,3,3,11.77280115,Good
SUV,33971,Average,4,Diesel,1500,6,3,13.5548264,Weak
Bus,36362,Average,3,Diesel,1000,8,2,10.02466865,New
Bus,46837,Average,7,Diesel,1000,7,3,13.77043435,New
Van,73156,Good,2,Diesel,2500,6,3,19.82756388,Good
Van,60493,Poor,7,Diesel,1000,6,3,13.87249601,Good
Car,30657,Average,4,Diesel,800,7,3,14.71347833,New
Bus,72493,Good,4,Diesel,1500,7,0,10.42048167,Good
Truck,34841,Good,5,Diesel,2500,5,2,13.8902434,Good
Car,62857,Poor,3,Diesel,800,9,1,14.57214057,Weak
Truck,62638,Average,10,Electric,800,1,0,17.76691523,Weak
Car,49814,Poor,7,Electric,1000,7,1,14.05448193,Good
Motorcycle,74616,Poor,2,Electric,2500,7,0,15.53663163,Weak
SUV,62741,Good,6,Electric,800,6,1,15.47478253,New
Van,59410,Good,9,Electric,2000,2,2,19.4500437,Weak
Car,44369,Average,5,Electric,1000,10,1,14.86527506,Weak
Van,47058,Good,9,Petrol,2500,3,3,11.54311849,Good
Motorcycle,72712,Good,9,Petrol,2500,9,2,12.88837147,New
SUV,31601,Average,8,Petrol,2500,8,1,18.3874075,Weak
Truck,45476,Average,5,Petrol,2500,8,3,16.1056859,Good
SUV,53126,Poor,10,Electric,1500,2,2,18.65901491,New
Motorcycle,48817,Average,3,Diesel,1500,8,1,13.77515032,New
Truck,54604,Average,1,Diesel,1000,3,0,13.3973505,Good
Truck,41841,Good,6,Diesel,2500,3,1,10.39121788,New
SUV,44042,Average,9,Electric,800,1,0,17.78149294,Good
Motorcycle,65531,Poor,3,Electric,1000,8,2,16.60751506,New
Motorcycle,48429,Poor,5,Electric,2500,7,3,14.15173542,Good
Truck,53848,Good,3,Electric,1500,9,0,10.521093,Weak
Car,31314,Good,9,Electric,1000,5,2,18.20969882,New
Truck,71440,Poor,6,Diesel,1000,9,0,14.9283248,Good
Car,37743,Average,7,Electric,1000,10,1,14.5769358,Good
Motorcycle,39768,Poor,5,Petrol,2500,2,3,14.66468451,Good
Bus,48260,Good,3,Electric,2000,3,2,12.9725348,New
Car,50935,Good,9,Diesel,2000,8,0,10.82124553,New
Bus,51064,Poor,6,Diesel,2000,1,1,15.83826648,New
Truck,56825,Good,4,Diesel,2000,1,1,16.17564688,Good
Bus,38673,Average,1,Diesel,1500,10,2,12.45607946,Weak
Truck,71180,Poor,6,Electric,1500,10,0,18.11029347,New
SUV,36449,Poor,5,Petrol,1500,2,0,16.0481267,Weak
Car,46937,Average,8,Petrol,800,7,0,15.60316797,Weak
SUV,58136,Average,2,Petrol,1500,3,2,17.511283,Good
Van,43685,Average,4,Petrol,800,10,3,18.31304699,New
Bus,68509,Average,9,Electric,1000,1,0,10.11037465,Weak
Van,63007,Good,1,Electric,800,4,0,11.91863798,New
Motorcycle,62536,Poor,5,Petrol,1500,3,0,10.66820024,New
SUV,64465,Good,10,Petrol,2000,7,2,11.50905301,New
Motorcycle,32398,Good,7,Petrol,2500,1,0,18.56279203,Weak
Car,64741,Good,1,Petrol,800,7,0,16.05287608,Weak
Truck,60408,Average,9,Petrol,800,7,1,12.30258827,Weak
Van,75138,Good,5,Diesel,800,7,2,15.59885678,Good
Truck,75525,Average,1,Petrol,1500,3,2,15.73099742,New
Van,67348,Good,9,Diesel,2500,4,1,15.10538074,New
Bus,33399,Average,9,Diesel,2500,2,1,19.00112718,Weak
Van,77026,Poor,9,Diesel,2000,9,2,10.10024895,Good
Truck,56083,Good,5,Electric,2500,7,2,17.19873357,Weak
Motorcycle,66707,Average,3,Petrol,1000,8,2,16.2994566,Weak
Car,59247,Average,3,Electric,800,4,0,13.86156681,Weak
Truck,56288,Average,6,Diesel,2000,10,2,13.27602743,Weak
SUV,74778,Good,4,Diesel,800,8,3,12.32039676,Weak
Motorcycle,65952,Average,6,Electric,1000,10,2,13.75351359,Good
Truck,63534,Good,3,Electric,2500,7,3,18.01004081,Weak
SUV,54040,Poor,1,Electric,2500,7,1,10.25023865,Weak
Truck,32664,Average,9,Diesel,2500,1,1,18.72995613,Weak
Car,31065,Average,9,Electric,2500,4,1,13.03807483,Good
Truck,55169,Poor,1,Petrol,2000,3,2,12.21122867,Good
Motorcycle,54671,Poor,4,Petrol,1000,3,3,19.81087065,Weak
Bus,34373,Good,7,Diesel,1500,3,3,16.16037616,Good
Van,72246,Poor,10,Diesel,1500,5,0,15.27943853,New
SUV,60198,Average,6,Diesel,1500,3,1,16.65374072,New
Van,54849,Poor,5,Diesel,2000,3,3,13.64391883,New
Van,74061,Poor,10,Petrol,800,2,2,13.00823156,Weak
Truck,77582,Poor,9,Diesel,2500,5,2,10.04215185,Weak
Car,63324,Good,4,Electric,800,7,1,19.12007859,New
Motorcycle,76750,Poor,5,Petrol,2000,10,1,19.47101969,New
Car,34249,Poor,9,Petrol,2000,7,2,16.75306457,New
Van,77612,Poor,10,Diesel,2000,3,0,16.85911116,Weak
Truck,51571,Poor,3,Electric,2500,6,2,15.29119026,New
Car,74305,Good,7,Petrol,2500,7,3,11.72112643,Weak
Motorcycle,60100,Good,4,Diesel,1500,7,0,18.30797826,Good
Van,51379,Average,8,Diesel,1000,8,0,14.1192278,Weak
Bus,36342,Good,9,Petrol,2500,5,1,12.92911694,Good
Car,55923,Average,7,Petrol,2000,8,1,15.95799132,Weak
Truck,62130,Good,3,Petrol,800,8,3,11.73534227,Good
Truck,43253,Poor,3,Diesel,2000,5,1,15.76561188,New
Truck,33202,Good,1,Electric,2000,10,0,16.11504573,Weak
Truck,35978,Average,3,Electric,1500,6,3,15.88729368,New
Van,70768,Average,10,Electric,2500,3,3,13.96838968,Good
Truck,64887,Poor,6,Electric,1500,9,3,10.9343502,Good
Truck,77303,Good,3,Petrol,1000,10,0,18.83644195,New
Motorcycle,57467,Poor,9,Petrol,2500,3,0,10.70618827,Good
Van,39193,Good,3,Diesel,1500,1,1,14.23503927,Weak
Bus,42708,Poor,6,Petrol,1000,6,3,11.25652148,New
Van,44048,Average,6,Electric,1500,8,0,12.31945878,Weak
Motorcycle,60274,Average,8,Petrol,1000,1,2,14.16049427,Good
Bus,72397,Average,5,Diesel,1500,10,3,15.97337811,Weak
Bus,70932,Good,4,Petrol,2500,10,1,16.43916476,Good
Motorcycle,60266,Good,5,Diesel,1000,3,0,10.92785366,New
Truck,69371,Poor,10,Electric,2500,4,1,18.91432998,Weak
Bus,57105,Poor,6,Electric,1000,4,0,15.89112767,New
Truck,37427,Good,5,Electric,1000,5,1,18.13461927,New
Bus,40460,Good,5,Petrol,1500,6,0,19.7048354,New
Truck,38508,Average,6,Petrol,1000,1,1,17.39455408,New
Van,69330,Good,8,Electric,2500,9,1,12.18445967,New
Truck,68742,Poor,10,Electric,2000,9,1,13.66815972,Weak
Car,69970,Good,5,Electric,1000,2,2,11.48142708,Good
Bus,71902,Average,6,Electric,800,2,1,10.34528314,Good
Bus,30110,Good,8,Petrol,2500,10,2,12.46541378,Weak
Motorcycle,70503,Good,7,Petrol,1000,6,0,14.98788151,Weak
Van,66386,Poor,4,Petrol,2000,9,3,11.43130394,Weak
Motorcycle,56237,Average,6,Electric,800,6,2,14.22999223,Weak
Bus,50462,Average,3,Electric,1000,5,0,14.34135788,New
Bus,75191,Poor,8,Electric,1500,1,2,16.36454285,New
Car,75895,Poor,2,Petrol,2500,2,1,12.22781929,New
Van,57351,Good,1,Electric,2000,5,2,12.81727878,New
SUV,58734,Poor,1,Electric,1500,7,3,10.58263029,New
Truck,31057,Good,8,Electric,800,4,3,14.75208582,Weak
Motorcycle,49126,Average,3,Petrol,2500,2,2,13.07471978,Good
SUV,48898,Good,9,Diesel,800,8,0,17.31539665,Weak
Van,51975,Poor,3,Petrol,1000,9,2,16.74360719,Good
Van,51995,Good,10,Electric,2500,3,2,10.18887162,New
Van,60352,Average,3,Diesel,2500,10,3,17.38100762,New
SUV,30109,Good,6,Petrol,2500,9,3,10.4439599,New
Motorcycle,32585,Poor,3,Petrol,800,8,2,11.27131907,Weak
Motorcycle,61913,Good,9,Petrol,1000,10,2,18.16320615,New
SUV,63213,Poor,8,Diesel,1000,9,0,11.3337676,Good
Motorcycle,63302,Average,4,Petrol,1000,6,1,18.20522044,Good
Motorcycle,52529,Poor,1,Diesel,800,9,0,18.72017622,Weak
Van,64882,Good,4,Diesel,2500,2,3,12.81231853,New
Truck,71744,Poor,2,Diesel,800,1,0,10.41733519,Weak
Bus,58765,Average,4,Diesel,2500,7,0,10.91303966,Weak
Van,61657,Good,6,Electric,1000,9,2,12.69513561,Weak
Car,41863,Average,4,Electric,1000,10,3,10.7559932,Weak
Truck,67294,Average,6,Electric,2000,5,0,14.37445017,New
Van,68275,Good,6,Petrol,2000,2,0,11.75380243,Good
Van,64981,Average,10,Diesel,1500,10,2,10.93920811,Good
Bus,31056,Average,9,Diesel,2500,3,2,14.03246661,New
Car,45653,Good,10,Diesel,2000,8,1,18.96534384,New
Truck,44974,Average,8,Electric,1500,6,0,15.65945528,New
SUV,72094,Average,1,Electric,1500,3,3,18.88490589,Weak
Van,36953,Poor,4,Diesel,2500,4,2,19.97166325,New
Van,74101,Good,3,Petrol,800,1,1,14.1000884,Weak
Car,35999,Average,10,Petrol,1000,7,3,17.12258367,Weak
SUV,32819,Poor,3,Diesel,1500,2,0,16.65044761,New
Truck,71217,Good,3,Petrol,2000,8,2,18.09685793,Weak
SUV,73195,Average,1,Electric,800,9,1,14.15132817,Weak
SUV,49469,Average,5,Diesel,800,8,0,13.14368353,Weak
SUV,49759,Poor,8,Petrol,2500,5,0,12.78304104,New
SUV,46459,Poor,5,Diesel,1000,7,3,18.22864266,Weak
Bus,35642,Average,3,Electric,2500,4,2,11.47233657,Weak
Car,61701,Good,1,Diesel,800,8,1,10.17431833,Weak
SUV,30120,Average,7,Diesel,1500,10,1,10.80076594,Weak
Motorcycle,74072,Good,10,Diesel,2500,10,2,13.59063127,New
SUV,35442,Average,7,Diesel,2500,8,3,15.77852317,New
Motorcycle,41124,Average,5,Electric,1000,5,3,19.47488475,Good
Bus,64362,Average,4,Diesel,1500,2,3,17.45678665,New
Truck,69245,Average,3,Diesel,2000,2,3,12.77310829,Good
Car,34955,Good,8,Diesel,1500,9,2,15.8808923,Weak
Bus,53386,Average,6,Electric,2500,6,1,17.76304561,New
Truck,48418,Good,2,Petrol,1500,7,3,16.51905975,Weak
Bus,46705,Poor,7,Electric,800,4,1,10.47592575,Good
SUV,74799,Poor,7,Petrol,2000,8,0,18.93458249,Weak
Truck,47711,Poor,4,Diesel,1000,8,2,12.7602313,Good
Truck,31728,Average,8,Petrol,1500,9,3,10.6813924,Good
Truck,57578,Poor,8,Petrol,2500,9,3,10.86280738,Good
Van,39783,Good,1,Petrol,2000,8,3,11.03263144,New
Truck,31778,Poor,6,Electric,1500,3,2,16.79773554,Weak
Bus,49486,Average,10,Petrol,1000,6,3,14.85855901,Weak
Truck,34311,Poor,5,Petrol,2000,1,3,14.10925966,New
Bus,43622,Average,4,Petrol,800,8,3,18.70485737,New
Truck,62199,Poor,4,Petrol,800,8,0,10.35191285,Good
Bus,34679,Good,8,Petrol,800,4,2,19.31838295,Weak
Bus,39581,Good,8,Petrol,2500,10,1,19.14495728,Weak
Car,50443,Average,1,Petrol,1500,5,0,19.70950781,Weak
Van,39857,Poor,10,Electric,2500,8,2,13.63165075,Weak
Bus,61110,Average,4,Diesel,2000,1,0,18.75633156,Good
Truck,57678,Good,6,Electric,1500,7,0,15.04605277,New
SUV,70388,Poor,8,Diesel,1000,5,0,13.19371432,Weak
Car,35360,Good,5,Diesel,2500,9,3,14.46151232,Good
Car,71372,Poor,8,Diesel,1000,10,3,14.57679521,Weak
Car,64483,Good,9,Petrol,2500,7,2,13.64340571,Good
Truck,68181,Average,9,Diesel,1000,8,0,10.4008332,Weak
Bus,60418,Average,10,Petrol,1000,5,1,17.07289606,Weak
Van,31947,Good,5,Electric,2500,5,1,12.17571805,Weak
SUV,71373,Average,9,Petrol,1500,1,0,12.29625011,New
Motorcycle,31938,Poor,1,Diesel,800,2,3,10.26057247,New
SUV,30108,Good,3,Petrol,2000,10,1,10.46318915,Good
SUV,53678,Good,9,Petrol,1000,2,1,14.69055412,Weak
Motorcycle,76784,Poor,7,Petrol,1000,9,3,14.95983664,Weak
Van,72362,Good,10,Diesel,1500,8,2,15.30047649,Good
Bus,77274,Average,6,Diesel,1500,4,1,19.30569026,Good
Van,57430,Good,10,Electric,2000,6,2,17.82868168,Good
Motorcycle,61663,Good,8,Diesel,1000,9,0,19.6031639,Good
Truck,33068,Average,3,Diesel,1000,10,3,10.96451304,Weak
SUV,63603,Good,5,Electric,1500,4,1,13.33997947,Good
Bus,30935,Poor,4,Diesel,800,5,0,16.93213434,New
Van,53949,Average,5,Diesel,2500,1,1,17.89275482,Good
Van,46695,Average,9,Petrol,800,1,3,15.44017735,Weak
Car,77463,Poor,4,Diesel,1000,8,3,13.10969845,Good
Motorcycle,78941,Good,1,Petrol,2000,4,3,13.4521152,Good
Motorcycle,54190,Average,3,Petrol,1000,9,3,18.8727882,Weak
Truck,41153,Average,1,Diesel,2000,1,2,18.2766291,Weak
Bus,42575,Good,2,Petrol,2000,5,3,19.47780129,Good
Van,77070,Average,10,Diesel,1500,5,1,15.67696782,Good
Van,72619,Average,5,Petrol,1000,8,0,13.52960642,Weak
Truck,49377,Good,3,Petrol,2500,3,3,13.7973127,New
Car,72743,Average,8,Petrol,2000,2,3,13.48900196,Weak
Car,53563,Poor,1,Electric,2000,5,3,13.3677227,Weak
Car,41435,Good,2,Petrol,800,3,2,19.75470227,New
